sales_id,transaction_date,transaction_time,customer_id,product_id,quantity,unit_price,total_price
10337,2019-04-13,17:29:42,8414,46,2,2.5,5
10338,2019-04-13,17:37:43,5077,31,2,2.2,4.4
10339,2019-04-13,17:37:54,5089,27,1,3.5,3.5
10340,2019-04-13,17:40:12,5696,40,2,4,7.5
10341,2019-04-13,17:40:17,8060,57,2,3.35,6.2
10342,2019-04-13,17:40:47,5939,31,2,2.2,4.4
10343,2019-04-13,17:55:51,5489,40,1,4,3.75
10344,2019-04-13,17:55:51,5489,84,2,0.8,1.6
10345,2019-04-13,18:00:17,5138,27,2,3.5,7
10346,2019-04-13,18:01:04,8082,32,1,3,3
10347,2019-04-13,18:01:24,8190,14,1,8.95,8.95
10348,2019-04-13,18:01:24,8190,25,2,2.2,4.4
10349,2019-04-13,18:01:57,5004,30,2,3,6
10350,2019-04-13,18:03:20,8091,37,2,3,6
10351,2019-04-13,18:05:50,5366,54,1,2.75,2.5
10352,2019-04-13,18:05:50,5366,76,1,3.5,3.5
10353,2019-04-13,18:09:32,5616,38,2,4,7.5
10354,2019-04-13,18:09:32,5616,69,1,3.5,3.25
10355,2019-04-13,18:09:32,5616,84,1,0.8,0.8
10356,2019-04-13,18:10:49,8471,43,1,3,3
10357,2019-04-13,18:16:24,8158,56,1,2.8,2.55
10358,2019-04-13,18:17:25,5414,34,2,2.45,4.9
10359,2019-04-13,18:17:34,8071,1,1,18,18
10360,2019-04-13,18:17:34,8071,25,2,2.2,4.4
10361,2019-04-13,18:17:34,8071,71,1,3.75,3.75
10362,2019-04-13,18:19:32,8136,30,1,3,3
10363,2019-04-13,18:21:53,5144,48,2,2.5,5
10364,2019-04-13,18:23:07,8110,55,1,4.5,4
10365,2019-04-13,18:23:07,8110,78,1,4.5,4.5
10366,2019-04-13,18:23:24,5471,49,1,3,3
10367,2019-04-13,18:24:30,8338,35,2,3.1,6.2
10368,2019-04-13,18:24:39,5004,31,2,2.2,4.4
10369,2019-04-13,18:24:39,5004,74,1,3.5,3.5
10370,2019-04-13,18:25:53,5163,34,2,2.45,4.9
10371,2019-04-13,18:26:41,5448,30,1,3,3
10372,2019-04-13,18:30:05,8181,60,1,3.75,3.75
10373,2019-04-13,18:30:19,8125,29,2,2.5,5
10374,2019-04-13,18:30:19,8125,78,1,4.5,4.5
10375,2019-04-13,18:34:55,8275,16,1,8.95,8.95
10376,2019-04-13,18:34:55,8275,35,2,3.1,6.2
10377,2019-04-13,18:34:55,8275,77,1,3,3
10378,2019-04-13,18:50:19,8043,42,2,2.5,5
10379,2019-04-13,18:50:19,8043,69,1,3.5,3.25
10380,2019-04-13,18:50:54,8390,60,2,3.75,7.5
10381,2019-04-13,18:53:28,8482,22,2,2,4
10382,2019-04-13,18:54:38,8141,53,2,3.25,6
10383,2019-04-13,18:58:08,8245,9,1,22.5,22.5
10384,2019-04-13,18:58:08,8245,22,2,2,4
10385,2019-04-13,18:58:16,8091,29,2,2.5,5
10386,2019-04-13,19:13:04,8214,59,2,4.5,9
10387,2019-04-13,19:14:30,8241,53,1,3.25,3
10388,2019-04-13,19:15:23,8237,55,1,4.5,4
10389,2019-04-13,19:15:55,8206,48,2,2.5,5
10390,2019-04-13,19:16:48,8181,40,1,4,3.75
10391,2019-04-13,19:16:48,8181,65,2,0.8,1.6
10392,2019-04-13,19:16:48,8181,74,1,3.5,3.5
10393,2019-04-13,19:20:30,8133,38,1,4,3.75
10394,2019-04-13,19:20:30,8133,64,1,0.8,0.8
10395,2019-04-13,19:22:50,8262,51,2,3,6
10396,2019-04-13,19:39:24,8363,50,2,2.5,5
10397,2019-04-13,19:45:42,8105,44,2,2.5,5
10398,2019-04-13,19:48:37,8208,40,1,4,3.75
10399,2019-04-13,19:48:37,8208,63,2,0.8,1.6
10400,2019-04-13,19:50:56,8416,40,1,4,3.75
10401,2019-04-13,19:50:56,8416,63,1,0.8,0.8
10402,2019-04-13,19:50:56,8416,77,1,3,3
10403,2019-04-13,19:54:40,8450,46,2,2.5,5
10404,2019-04-13,19:54:40,8450,75,1,3.25,3.5
10405,2019-04-13,20:00:12,8102,28,1,2,2
10406,2019-04-13,20:04:06,8068,56,2,2.8,5.1
10407,2019-04-13,20:07:31,8077,50,1,2.5,2.5
10408,2019-04-13,20:21:40,8131,33,1,3.5,3.5
10409,2019-04-13,20:24:28,8485,23,2,2.5,5
10410,2019-04-13,20:24:28,8485,79,1,3.75,3.75
10411,2019-04-13,20:27:08,8472,87,2,3,6
10412,2019-04-13,20:28:16,8121,54,2,2.75,5
10413,2019-04-13,20:28:16,8121,69,1,3.5,3.25
10414,2019-04-13,20:30:18,8419,50,2,2.5,5
10415,2019-04-13,20:30:59,8444,49,1,3,3
10416,2019-04-13,20:30:59,8444,70,1,3.25,3.25
10417,2019-04-13,20:31:34,8423,45,1,3,3
10418,2019-04-13,20:39:40,8353,46,2,2.5,5
10419,2019-04-13,20:39:40,8353,77,1,3,3
10420,2019-04-13,20:44:36,8042,59,2,4.5,9
10421,2019-04-13,20:45:26,8192,41,2,4.5,8.5
10422,2019-04-13,20:45:26,8192,65,2,0.8,1.6
10423,2019-04-13,20:55:49,8169,25,2,2.2,4.4
10424,2019-04-13,20:57:11,8125,60,2,3.75,7.5
10425,2019-04-13,20:57:11,8125,78,1,4.5,4.5
10426,2019-04-14,07:00:43,5416,41,2,4.5,8.5
10427,2019-04-14,07:00:43,5416,71,1,3.75,3.75
10428,2019-04-14,07:00:43,5416,84,2,0.8,1.6
10429,2019-04-14,07:47:52,5496,6,1,21,21
10430,2019-04-14,07:47:52,5496,53,1,3.25,3
10431,2019-04-14,07:47:52,5496,77,1,3,3
10432,2019-04-14,08:07:28,8336,48,1,2.5,2.5
10433,2019-04-14,08:07:28,8336,77,1,3,3
10434,2019-04-14,08:13:22,8189,11,1,8.95,8.95
10435,2019-04-14,08:13:22,8189,52,2,2.75,5
10436,2019-04-14,08:15:41,8401,34,2,2.45,4.9
10437,2019-04-14,08:17:38,8158,41,1,4.5,4.25
10438,2019-04-14,08:17:38,8158,65,1,0.8,0.8
10439,2019-04-14,08:20:56,8132,28,1,2,2
10440,2019-04-14,08:21:48,8037,31,2,2.2,4.4
10441,2019-04-14,08:21:48,8037,72,1,3.25,3.25
10442,2019-04-14,08:22:59,8446,55,2,4.5,8
10443,2019-04-14,08:22:59,8446,75,1,3.25,3.5
10444,2019-04-14,08:27:30,8148,13,1,8.95,8.95
10445,2019-04-14,08:27:30,8148,50,1,2.5,2.5
10446,2019-04-14,08:27:30,8148,69,1,3.5,3.25
10447,2019-04-14,08:28:00,8165,35,1,3.1,3.1
10448,2019-04-14,08:29:51,5417,30,2,3,6
10449,2019-04-14,08:30:29,8362,9,1,22.5,22.5
10450,2019-04-14,08:30:29,8362,34,1,2.45,2.45
10451,2019-04-14,08:30:41,5228,42,2,2.5,5
10452,2019-04-14,08:30:41,5228,73,1,3.75,3.75
10453,2019-04-14,08:30:43,8048,22,2,2,4
10454,2019-04-14,08:30:43,8048,76,1,3.5,3.5
10455,2019-04-14,08:32:15,8132,41,2,4.5,8.5
10456,2019-04-14,08:32:15,8132,65,2,0.8,1.6
10457,2019-04-14,08:32:29,5847,60,1,3.75,3.75
10458,2019-04-14,08:34:42,8373,50,2,2.5,5
10459,2019-04-14,08:38:13,5120,35,1,3.1,3.1
10460,2019-04-14,08:38:13,5120,71,1,3.75,3.75
10461,2019-04-14,08:39:44,8261,23,1,2.5,2.5
10462,2019-04-14,08:39:44,8261,79,1,3.75,3.75
10463,2019-04-14,08:43:00,5687,55,1,4.5,4
10464,2019-04-14,08:43:00,5687,70,1,3.25,3.25
10465,2019-04-14,08:46:23,8476,26,1,3,3
10466,2019-04-14,08:46:45,8134,50,2,2.5,5
10467,2019-04-14,08:46:45,8134,73,1,3.75,3.75
10468,2019-04-14,08:46:57,8461,40,1,4,3.75
10469,2019-04-14,08:46:57,8461,65,1,0.8,0.8
10470,2019-04-14,08:48:32,8279,60,2,3.75,7.5
10471,2019-04-14,08:48:32,8279,73,1,3.75,3.75
10472,2019-04-14,08:49:38,8176,25,2,2.2,4.4
10473,2019-04-14,08:51:23,8412,52,1,2.75,2.5
10474,2019-04-14,08:51:23,8412,76,1,3.5,3.5
10475,2019-04-14,08:53:22,8106,70,1,3.25,3.25
10476,2019-04-14,09:03:59,5194,49,1,3,3
10477,2019-04-14,09:04:40,8259,19,1,6.4,6.4
10478,2019-04-14,09:04:40,8259,36,2,3.75,7.5
10479,2019-04-14,09:16:24,8385,37,2,3,6
10480,2019-04-14,09:16:24,8385,84,2,0.8,1.6
10481,2019-04-14,09:18:01,5233,27,1,3.5,3.5
10482,2019-04-14,09:18:01,5233,79,1,3.75,3.75
10483,2019-04-14,09:20:12,8485,51,2,3,6
10484,2019-04-14,09:20:12,8485,71,1,3.75,3.75
10485,2019-04-14,09:23:12,8269,57,1,3.35,3.1
10486,2019-04-14,09:24:07,5464,46,1,2.5,2.5
10487,2019-04-14,09:28:18,8284,42,1,2.5,2.5
10488,2019-04-14,09:29:00,8098,46,1,2.5,2.5
10489,2019-04-14,09:29:16,8350,37,2,3,6
10490,2019-04-14,09:29:16,8350,63,1,0.8,0.8
10491,2019-04-14,09:30:08,8003,8,1,45,45
10492,2019-04-14,09:30:08,8003,48,1,2.5,2.5
10493,2019-04-14,09:30:11,8040,35,1,3.1,3.1
10494,2019-04-14,09:30:34,8392,11,1,8.95,8.95
10495,2019-04-14,09:30:34,8392,49,1,3,3
10496,2019-04-14,09:33:00,5327,34,2,2.45,4.9
10497,2019-04-14,09:33:10,5093,58,2,3.5,7
10498,2019-04-14,09:33:31,8092,41,1,4.5,4.25
10499,2019-04-14,09:33:31,8092,64,1,0.8,0.8
10500,2019-04-14,09:38:49,8196,50,2,2.5,5
10501,2019-04-14,09:38:49,8196,73,1,3.75,3.75
10502,2019-04-14,09:41:34,5622,27,1,3.5,3.5
10503,2019-04-14,09:41:44,8118,27,1,3.5,3.5
10504,2019-04-14,09:41:44,8118,70,1,3.25,3.25
10505,2019-04-14,09:42:55,8161,42,1,2.5,2.5
10506,2019-04-14,09:42:55,8161,78,1,4.5,4.5
10507,2019-04-14,09:43:17,8167,53,2,3.25,6
10508,2019-04-14,09:43:17,8167,71,1,3.75,3.75
10509,2019-04-14,09:43:36,8378,45,1,3,3
10510,2019-04-14,09:43:36,8378,78,1,4.5,4.5
10511,2019-04-14,09:44:43,8344,29,2,2.5,5
10512,2019-04-14,09:44:43,8344,69,1,3.5,3.25
10513,2019-04-14,09:47:24,8222,34,1,2.45,2.45
10514,2019-04-14,09:49:22,8251,23,2,2.5,5
10515,2019-04-14,09:49:22,8251,70,1,3.25,3.25
10516,2019-04-14,09:49:58,8428,39,1,4.5,4.25
10517,2019-04-14,09:49:58,8428,63,1,0.8,0.8
10518,2019-04-14,09:52:14,8326,22,1,2,2
10519,2019-04-14,09:52:38,8048,55,1,4.5,4
10520,2019-04-14,09:52:39,8428,23,2,2.5,5
10521,2019-04-14,09:52:39,8428,71,1,3.75,3.75
10522,2019-04-14,09:53:28,8456,23,1,2.5,2.5
10523,2019-04-14,09:55:10,8403,32,2,3,6
10524,2019-04-14,09:55:28,8128,27,1,3.5,3.5
10525,2019-04-14,09:57:10,8377,26,2,3,6
10526,2019-04-14,09:59:19,8500,22,1,2,2
10527,2019-04-14,10:00:05,8057,59,1,4.5,4.5
10528,2019-04-14,10:04:39,8269,10,1,10,10
10529,2019-04-14,10:04:39,8269,22,1,2,2
10530,2019-04-14,10:08:19,8032,36,2,3.75,7.5
10531,2019-04-14,10:08:19,8032,72,1,3.25,3.25
10532,2019-04-14,10:08:38,5816,31,1,2.2,2.2
10533,2019-04-14,10:14:46,5123,49,1,3,3
10534,2019-04-14,10:15:05,8314,33,2,3.5,7
10535,2019-04-14,10:15:36,8036,28,1,2,2
10536,2019-04-14,10:15:36,8036,79,1,3.75,3.75
10537,2019-04-14,10:19:54,8223,2,1,18,18
10538,2019-04-14,10:19:54,8223,22,2,2,4
10539,2019-04-14,10:26:58,8368,37,2,3,6
10540,2019-04-14,10:26:58,8368,63,2,0.8,1.6
10541,2019-04-14,10:26:58,8368,70,1,3.25,3.25
10542,2019-04-14,10:31:27,5441,46,1,2.5,2.5
10543,2019-04-14,10:32:30,5552,54,1,2.75,2.5
10544,2019-04-14,10:32:30,5552,74,1,3.5,3.5
10545,2019-04-14,10:32:30,5552,83,1,14,14
10546,2019-04-14,10:33:06,8281,40,2,4,7.5
10547,2019-04-14,10:33:06,8281,65,2,0.8,1.6
10548,2019-04-14,10:35:27,8025,31,1,2.2,2.2
10549,2019-04-14,10:36:11,8323,28,1,2,2
10550,2019-04-14,10:37:29,5148,43,1,3,3
10551,2019-04-14,10:37:39,5637,53,1,3.25,3
10552,2019-04-14,10:37:39,5637,79,1,3.75,3.75
10553,2019-04-14,10:39:15,5792,36,1,3.75,3.75
10554,2019-04-14,10:41:53,5260,25,1,2.2,2.2
10555,2019-04-14,10:42:30,8107,46,1,2.5,2.5
10556,2019-04-14,10:42:30,8107,79,1,3.75,3.75
10557,2019-04-14,10:43:02,8401,26,2,3,6
10558,2019-04-14,10:43:02,8401,76,1,3.5,3.5
10559,2019-04-14,10:46:23,5119,35,1,3.1,3.1
10560,2019-04-14,10:46:23,5119,79,1,3.75,3.75
10561,2019-04-14,10:48:23,8109,36,2,3.75,7.5
10562,2019-04-14,10:48:23,8109,77,1,3,3
10563,2019-04-14,10:49:26,8449,22,2,2,4
10564,2019-04-14,10:49:26,8449,73,1,3.75,3.75
10565,2019-04-14,10:55:13,8033,25,2,2.2,4.4
10566,2019-04-14,10:55:49,8243,42,1,2.5,2.5
10567,2019-04-14,10:57:50,8109,51,2,3,6
10568,2019-04-14,11:12:07,5796,57,1,3.35,3.1
10569,2019-04-14,11:12:07,5796,69,1,3.5,3.25
10570,2019-04-14,11:31:49,5475,29,1,2.5,2.5
10571,2019-04-14,11:31:49,5475,71,1,3.75,3.75
10572,2019-04-14,11:35:31,5496,51,1,3,3
10573,2019-04-14,11:53:46,8098,54,2,2.75,5
10574,2019-04-14,11:53:54,5841,55,2,4.5,8
10575,2019-04-14,12:06:08,8112,49,2,3,6
10576,2019-04-14,12:06:08,8112,75,1,3.25,3.5
10577,2019-04-14,12:17:29,8224,13,1,8.95,8.95
10578,2019-04-14,12:17:29,8224,40,1,4,3.75
10579,2019-04-14,12:17:37,5341,45,1,3,3
10580,2019-04-14,12:23:37,8003,42,2,2.5,5
10581,2019-04-14,12:23:37,8003,74,1,3.5,3.5
10582,2019-04-14,12:37:38,5020,58,1,3.5,3.5
10583,2019-04-14,13:02:42,8046,43,2,3,6
10584,2019-04-14,13:16:16,5351,29,2,2.5,5
10585,2019-04-14,13:16:16,5351,69,1,3.5,3.25
10586,2019-04-14,13:21:48,8351,49,2,3,6
10587,2019-04-14,13:54:08,8020,9,1,22.5,22.5
10588,2019-04-14,13:54:08,8020,49,2,3,6
10589,2019-04-14,14:04:18,8341,35,1,3.1,3.1
10590,2019-04-14,14:12:17,8153,28,2,2,4
10591,2019-04-14,14:16:46,8321,39,1,4.5,4.25
10592,2019-04-14,14:34:40,8217,25,1,2.2,2.2
10593,2019-04-14,14:35:36,5496,53,1,3.25,3
10594,2019-04-14,14:35:36,5496,69,1,3.5,3.25
10595,2019-04-14,14:35:54,8355,46,1,2.5,2.5
10596,2019-04-14,15:15:06,8087,59,1,4.5,4.5
10597,2019-04-14,15:15:06,8087,70,1,3.25,3.25
10598,2019-04-14,15:33:56,8442,22,1,2,2
10599,2019-04-14,15:37:58,8266,50,1,2.5,2.5
10600,2019-04-14,15:38:59,8436,45,1,3,3
10601,2019-04-14,15:38:59,8436,73,1,3.75,3.75
10602,2019-04-14,15:59:22,5597,33,2,3.5,7
10603,2019-04-14,16:16:58,8498,49,1,3,3
10604,2019-04-14,16:16:58,8498,77,1,3,3
10605,2019-04-14,16:28:04,5069,23,2,2.5,5
10606,2019-04-14,16:28:04,5069,69,1,3.5,3.25
10607,2019-04-14,16:48:46,8473,60,1,3.75,3.75
10608,2019-04-14,16:48:46,8473,72,1,3.25,3.25
10609,2019-04-14,16:57:51,8427,34,2,2.45,4.9
10610,2019-04-14,16:57:51,8427,70,1,3.25,3.25
10611,2019-04-14,17:38:48,5459,50,1,2.5,2.5
10612,2019-04-14,17:50:50,8139,45,2,3,6
10613,2019-04-14,17:57:50,8256,35,2,3.1,6.2
10614,2019-04-14,17:57:50,8256,70,1,3.25,3.25
10615,2019-04-14,18:05:55,8411,36,1,3.75,3.75
10616,2019-04-14,18:23:59,8220,87,1,3,3
10617,2019-04-14,18:27:31,5155,22,1,2,2
10618,2019-04-14,18:27:31,5155,73,1,3.75,3.75
10619,2019-04-14,18:28:33,8381,33,2,3.5,7
10620,2019-04-14,18:29:07,5032,37,1,3,3
10621,2019-04-14,18:29:07,5032,65,2,0.8,1.6
10622,2019-04-14,18:30:55,8387,53,2,3.25,6
10623,2019-04-14,18:30:55,8387,76,1,3.5,3.5
10624,2019-04-14,18:50:32,8498,43,1,3,3
10625,2019-04-14,18:55:43,8031,34,2,2.45,4.9
10626,2019-04-14,18:55:43,8031,74,1,3.5,3.5
10627,2019-04-14,19:12:40,8438,44,1,2.5,2.5
10628,2019-04-14,19:58:23,8267,36,2,3.75,7.5
10629,2019-04-14,20:00:57,8187,55,2,4.5,8
10630,2019-04-14,20:00:57,8187,71,1,3.75,3.75
10631,2019-04-14,20:06:45,8500,51,2,3,6
10632,2019-04-14,20:11:10,8211,38,1,4,3.75
10633,2019-04-14,20:33:30,8129,36,1,3.75,3.75
10634,2019-04-14,20:33:30,8129,76,1,3.5,3.5
10635,2019-04-14,20:42:51,8109,20,1,7.6,7.6
10636,2019-04-14,20:42:51,8109,54,1,2.75,2.5
10637,2019-04-15,06:01:29,5111,27,1,3.5,3.5
10638,2019-04-15,06:01:29,5111,71,1,3.75,3.75
10639,2019-04-15,06:01:31,5658,54,2,2.75,5
10640,2019-04-15,06:05:48,5601,48,2,2.5,5
10641,2019-04-15,06:07:43,5315,14,1,8.95,8.95
10642,2019-04-15,06:07:43,5315,59,2,4.5,9
10643,2019-04-15,06:07:43,5315,73,1,3.75,3.75
10644,2019-04-15,06:07:43,5315,77,1,3,3
10645,2019-04-15,06:10:09,5461,53,2,3.25,6
10646,2019-04-15,06:15:49,5824,29,1,2.5,2.5
10647,2019-04-15,06:16:41,5564,27,1,3.5,3.5
10648,2019-04-15,06:24:25,5180,54,2,2.75,5
10649,2019-04-15,06:26:19,5690,50,2,2.5,5
10650,2019-04-15,06:26:57,5865,59,1,4.5,4.5
10651,2019-04-15,06:30:51,8434,56,2,2.8,5.1
10652,2019-04-15,06:35:57,8016,27,2,3.5,7
10653,2019-04-15,06:36:21,5159,41,1,4.5,4.25
10654,2019-04-15,06:36:21,5159,84,1,0.8,0.8
10655,2019-04-15,06:38:02,5100,30,2,3,6
10656,2019-04-15,06:38:17,5832,59,1,4.5,4.5
10657,2019-04-15,06:42:02,5231,87,2,3,6
10658,2019-04-15,06:42:09,8034,22,1,2,2
10659,2019-04-15,06:42:54,5171,28,2,2,4
10660,2019-04-15,06:50:38,8348,16,1,8.95,8.95
10661,2019-04-15,06:50:38,8348,47,1,3,3
10662,2019-04-15,06:51:21,8334,53,2,3.25,6
10663,2019-04-15,06:55:00,5429,22,2,2,4
10664,2019-04-15,06:55:11,5822,40,2,4,7.5
10665,2019-04-15,06:55:11,5822,65,1,0.8,0.8
10666,2019-04-15,06:57:42,8131,53,1,3.25,3
10667,2019-04-15,07:05:04,5053,24,1,3,3
10668,2019-04-15,07:05:11,5046,30,1,3,3
10669,2019-04-15,07:05:56,5735,45,1,3,3
10670,2019-04-15,07:06:19,8076,51,1,3,3
10671,2019-04-15,07:07:14,8237,36,2,3.75,7.5
10672,2019-04-15,07:07:14,8237,70,1,3.25,3.25
10673,2019-04-15,07:09:14,8099,9,1,22.5,22.5
10674,2019-04-15,07:09:14,8099,49,1,3,3
10675,2019-04-15,07:11:28,5541,26,2,3,6
10676,2019-04-15,07:11:58,5185,27,2,3.5,7
10677,2019-04-15,07:13:16,5232,25,1,2.2,2.2
10678,2019-04-15,07:13:25,8364,27,1,3.5,3.5
10679,2019-04-15,07:15:29,8049,42,1,2.5,2.5
10680,2019-04-15,07:20:12,5602,22,2,2,4
10681,2019-04-15,07:20:59,8248,49,1,3,3
10682,2019-04-15,07:20:59,8248,70,1,3.25,3.25
10683,2019-04-15,07:21:29,5279,59,2,4.5,9
10684,2019-04-15,07:32:38,8482,50,1,2.5,2.5
10685,2019-04-15,07:33:02,5823,24,1,3,3
10686,2019-04-15,07:34:07,5106,55,2,4.5,8
10687,2019-04-15,07:34:37,8083,41,2,4.5,8.5
10688,2019-04-15,07:34:37,8083,64,1,0.8,0.8
10689,2019-04-15,07:34:37,8083,71,1,3.75,3.75
10690,2019-04-15,07:35:00,5049,55,2,4.5,8
10691,2019-04-15,07:36:50,8339,53,1,3.25,3
10692,2019-04-15,07:36:50,8339,82,1,12,12
10693,2019-04-15,07:39:40,8388,25,2,2.2,4.4
10694,2019-04-15,07:41:29,5865,51,2,3,6
10695,2019-04-15,07:43:09,8368,49,2,3,6
10696,2019-04-15,07:43:09,8368,79,1,3.75,3.75
10697,2019-04-15,07:43:35,8134,41,2,4.5,8.5
10698,2019-04-15,07:43:35,8134,84,2,0.8,1.6
10699,2019-04-15,07:44:01,8268,43,2,3,6
10700,2019-04-15,07:46:18,8380,26,2,3,6
10701,2019-04-15,07:46:18,8380,71,1,3.75,3.75
10702,2019-04-15,07:47:45,8129,40,2,4,7.5
10703,2019-04-15,07:48:22,8381,59,2,4.5,9
10704,2019-04-15,07:48:37,8181,56,2,2.8,5.1
10705,2019-04-15,07:49:09,8280,42,2,2.5,5
10706,2019-04-15,07:50:00,8119,48,2,2.5,5
10707,2019-04-15,07:50:00,8119,70,1,3.25,3.25
10708,2019-04-15,07:50:10,8231,39,2,4.5,8.5
10709,2019-04-15,07:50:17,5626,71,1,3.75,3.75
10710,2019-04-15,07:54:32,5078,56,1,2.8,2.55
10711,2019-04-15,08:02:01,8036,35,1,3.1,3.1
10712,2019-04-15,08:05:31,5332,38,1,4,3.75
10713,2019-04-15,08:05:31,5332,65,1,0.8,0.8
10714,2019-04-15,08:10:49,8446,35,1,3.1,3.1
10715,2019-04-15,08:10:49,8446,73,1,3.75,3.75
10716,2019-04-15,08:12:07,8313,28,2,2,4
10717,2019-04-15,08:12:42,5652,52,3,2.75,7.5
10718,2019-04-15,08:14:59,8091,57,1,3.35,3.1
10719,2019-04-15,08:15:33,8369,37,2,3,6
10720,2019-04-15,08:16:06,5416,51,1,3,3
10721,2019-04-15,08:16:40,8323,35,1,3.1,3.1
10722,2019-04-15,08:17:34,8352,46,2,2.5,5
10723,2019-04-15,08:17:34,8352,71,1,3.75,3.75
10724,2019-04-15,08:19:56,8430,55,1,4.5,4
10725,2019-04-15,08:21:03,5282,45,2,3,6
10726,2019-04-15,08:21:03,5282,73,1,3.75,3.75
10727,2019-04-15,08:21:27,8145,33,1,3.5,3.5
10728,2019-04-15,08:23:06,8314,26,1,3,3
10729,2019-04-15,08:23:06,8314,73,1,3.75,3.75
10730,2019-04-15,08:32:38,5402,71,1,3.75,3.75
10731,2019-04-15,08:35:13,8304,51,2,3,6
10732,2019-04-15,08:38:18,8320,38,1,4,3.75
10733,2019-04-15,08:38:18,8320,65,1,0.8,0.8
10734,2019-04-15,08:38:18,8320,77,1,3,3
10735,2019-04-15,08:39:14,5522,36,1,3.75,3.75
10736,2019-04-15,08:42:23,8236,45,1,3,3
10737,2019-04-15,08:43:06,5397,32,1,3,3
10738,2019-04-15,08:44:57,8442,45,1,3,3
10739,2019-04-15,08:48:33,8352,27,1,3.5,3.5
10740,2019-04-15,08:48:33,8352,79,1,3.75,3.75
10741,2019-04-15,08:51:44,8146,30,2,3,6
10742,2019-04-15,08:53:38,5570,24,2,3,6
10743,2019-04-15,08:53:38,5570,72,1,3.25,3.25
10744,2019-04-15,08:53:42,8370,38,1,4,3.75
10745,2019-04-15,08:53:42,8370,64,2,0.8,1.6
10746,2019-04-15,08:56:19,5068,48,1,2.5,2.5
10747,2019-04-15,08:56:32,5295,58,1,3.5,3.5
10748,2019-04-15,08:56:32,5295,77,1,3,3
10749,2019-04-15,08:57:41,8220,27,1,3.5,3.5
10750,2019-04-15,09:04:07,5797,34,2,2.45,4.9
10751,2019-04-15,09:05:32,5617,23,2,2.5,5
10752,2019-04-15,09:09:50,8361,42,2,2.5,5
10753,2019-04-15,09:10:45,8385,53,1,3.25,3
10754,2019-04-15,09:12:14,5279,41,1,4.5,4.25
10755,2019-04-15,09:12:14,5279,64,2,0.8,1.6
10756,2019-04-15,09:13:00,5323,33,2,3.5,7
10757,2019-04-15,09:17:54,5700,50,1,2.5,2.5
10758,2019-04-15,09:19:36,5815,47,2,3,6
10759,2019-04-15,09:31:42,5829,41,1,4.5,4.25
10760,2019-04-15,09:31:42,5829,63,1,0.8,0.8
10761,2019-04-15,09:33:22,5635,42,1,2.5,2.5
10762,2019-04-15,09:34:00,8349,72,1,3.25,3.25
10763,2019-04-15,09:34:00,8349,87,1,3,2.1
10764,2019-04-15,09:34:57,8433,52,1,2.75,2.5
10765,2019-04-15,09:34:57,8433,71,1,3.75,3.75
10766,2019-04-15,09:35:02,8453,22,2,2,4
10767,2019-04-15,09:35:02,8453,69,1,3.5,3.25
10768,2019-04-15,09:36:07,8301,27,1,3.5,3.5
10769,2019-04-15,09:36:35,5765,61,3,4.75,14.25
10770,2019-04-15,09:36:35,5765,69,1,3.5,3.25
10771,2019-04-15,09:37:44,5546,23,2,2.5,5
10772,2019-04-15,09:39:28,8061,25,1,2.2,2.2
10773,2019-04-15,09:46:44,8025,50,1,2.5,2.5
10774,2019-04-15,09:48:53,5909,31,2,2.2,4.4
10775,2019-04-15,09:49:27,8251,36,1,3.75,3.75
10776,2019-04-15,09:51:05,5874,47,2,3,6
10777,2019-04-15,09:51:05,5874,82,1,12,12
10778,2019-04-15,09:52:35,8291,30,2,3,6
10779,2019-04-15,09:58:31,5422,43,1,3,3
10780,2019-04-15,09:58:31,8182,57,1,3.35,3.1
10781,2019-04-15,09:58:31,8182,70,1,3.25,3.25
10782,2019-04-15,10:01:45,5740,40,2,4,7.5
10783,2019-04-15,10:01:45,5740,84,1,0.8,0.8
10784,2019-04-15,10:02:04,5201,26,1,3,3
10785,2019-04-15,10:02:09,5527,42,2,2.5,5
10786,2019-04-15,10:02:19,5485,55,1,4.5,4
10787,2019-04-15,10:09:45,5273,49,2,3,6
10788,2019-04-15,10:13:05,8425,60,1,3.75,3.75
10789,2019-04-15,10:15:01,5134,35,3,3.1,9.3
10790,2019-04-15,10:21:06,8122,70,1,3.25,3.25
10791,2019-04-15,10:21:06,8122,87,1,3,3
10792,2019-04-15,10:26:00,5388,27,1,3.5,3.5
10793,2019-04-15,10:26:58,8048,25,2,2.2,4.4
10794,2019-04-15,10:29:36,8107,53,2,3.25,6
10795,2019-04-15,10:33:07,5611,43,1,3,3
10796,2019-04-15,10:36:12,5393,4,1,20.45,20.45
10797,2019-04-15,10:36:12,5393,44,1,2.5,2.5
10798,2019-04-15,10:37:45,8348,44,1,2.5,2.5
10799,2019-04-15,10:37:50,8006,19,1,6.4,6.4
10800,2019-04-15,10:37:50,8006,32,1,3,3
10801,2019-04-15,10:38:45,5151,41,1,4.5,4.25
10802,2019-04-15,10:38:45,5151,84,2,0.8,1.6
10803,2019-04-15,10:43:34,8200,28,1,2,2
10804,2019-04-15,10:48:28,8489,55,1,4.5,4
10805,2019-04-15,10:48:40,8377,13,1,8.95,8.95
10806,2019-04-15,10:48:40,8377,72,1,3.25,3.25
